Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Spent,functional_foods,food
193,1324,26,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,91,64,27
194,326,41,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,315,256,59
195,7224,37,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,31,18,13
196,6999,34,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,834,680,154
197,9938,60,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1600,743,857
198,6422,60,Graduation,Married,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1270,549,721
199,3182,41,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,263,176,87
200,7300,62,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,535,491,44
201,10424,46,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1295,380,915
202,8727,36,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1150,728,422
203,2798,37,PhD,Together,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1240,997,243
204,1030,49,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,25,13
205,624,30,Master,Single,18890.0,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,35,23,12
206,5176,26,Graduation,Together,29604.0,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,53,27,26
207,5552,51,Master,Divorced,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,293,115,178
208,868,48,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,58,7
209,380,60,Graduation,Divorced,64497.0,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1804,1394,410
210,2677,58,Graduation,Together,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,241,84,157
211,6521,60,Graduation,Together,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,1101,727,374
212,6927,46,PhD,Married,44377.0,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,264,234,30
213,2877,40,Master,Together,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,541,463,78
214,0,29,Graduation,Married,70951.0,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1198,380,818
215,1584,37,Graduation,Married,41443.0,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,482,279,203
216,7264,36,2n Cycle,Single,52195.0,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,13,4
217,6274,66,Master,Married,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1615,1140,475
218,1377,60,Master,Widow,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,285,248,37
219,454,34,Graduation,Together,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1135,899,236
220,1755,26,2n Cycle,Together,45204.0,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,114,49,65
221,2075,45,Graduation,Married,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,1047,417,630
222,4785,44,PhD,Together,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,714,534,180
223,9076,34,PhD,Married,30732.0,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,185,159,26
224,7079,52,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1245,1000,245
225,4653,36,Graduation,Together,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,189,171,18
226,7375,38,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,576,490,86
227,709,62,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1103,879,224
228,460,42,PhD,Married,79930.0,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,1753,860,893
229,3726,28,PhD,Together,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,4,13
230,6798,48,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,433,285,148
231,5341,52,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1588,1148,440
232,1606,43,Graduation,Together,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,22,9,13
233,9617,63,Graduation,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,19,4,15
234,3233,49,PhD,Married,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1117,604,513
235,89,39,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,69,34,35
236,2936,32,Master,Together,23661.0,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,23,19,4
237,9449,56,PhD,Single,79761.0,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,605,461,144
241,9940,56,Graduation,Together,64961.0,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,1009,544,465
242,10735,43,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,26,16,10
243,9529,24,Graduation,Married,73687.0,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,1627,753,874
244,6439,56,Graduation,Married,61074.0,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,1102,969,133
245,7411,50,PhD,Married,31686.0,1,1,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,17,12,5
246,2176,42,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1690,1298,392
247,9265,61,Graduation,Married,75027.0,0,1,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1390,1014,376
249,8932,45,Master,Together,65176.0,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,1531,1100,431
250,10236,39,Master,Single,31160.0,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,64,30,34
251,6340,29,Graduation,Single,29938.0,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,26,16,10
252,10089,40,Graduation,Divorced,102692.0,0,0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,1112,488,624
253,2227,56,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,210,90,120
254,10992,47,Graduation,Together,75702.0,1,1,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,1148,722,426
255,5304,40,PhD,Single,30899.0,1,0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,33,25,8
256,309,53,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,1101,949,152
257,3406,50,Graduation,Single,45989.0,0,1,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,322,174,148
258,2661,50,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,44,28,16
259,3153,57,PhD,Single,40737.0,2,1,08-12-2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,13,4
260,10264,35,Graduation,Divorced,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,31,17,14
261,1184,46,PhD,Divorced,69674.0,0,2,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,845,578,267
262,4200,44,Master,Married,44159.0,1,0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,275,187,88
263,9396,36,PhD,Married,37717.0,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,25,15,10
264,2387,62,Master,Together,43776.0,1,1,03-02-2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,275,199,76
265,6690,48,Master,Married,38179.0,1,1,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,90,60,30
266,1225,51,Graduation,Married,80124.0,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,1495,808,687
267,9703,44,PhD,Married,38097.0,1,1,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,184,147,37
268,291,44,Graduation,Married,72940.0,0,0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,981,447,534
269,4557,44,Graduation,Together,22070.0,1,0,04-10-2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,67,33,34
270,2379,61,Graduation,Single,69267.0,0,0,22-09-2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,1635,997,638
271,5726,31,Master,Single,31788.0,1,0,20-03-2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,60,30,30
272,3066,39,PhD,Together,61905.0,0,1,04-02-2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,231,182,49
273,6336,54,Graduation,Married,29315.0,1,1,06-04-2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,48,24,24
274,10967,51,Graduation,Divorced,33378.0,1,1,06-02-2013,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,99,50,49
275,2304,51,PhD,Together,66313.0,0,1,16-09-2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,770,654,116
276,3445,58,Graduation,Single,60714.0,0,0,17-01-2013,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,957,470,487
277,7828,33,Master,Together,77882.0,0,0,30-04-2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,818,105,713
278,3762,28,PhD,Single,69867.0,0,0,02-04-2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,925,380,545
279,4391,46,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,908,773,135
280,4669,33,Basic,Married,24480.0,1,0,11-02-2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,102,46,56
281,10144,38,Graduation,Together,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,576,490,86
282,8652,68,Graduation,Together,37760.0,0,0,31-08-2012,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,317,124,193
283,1672,40,PhD,Together,65640.0,0,1,01-03-2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,461,285,176
284,8962,39,Master,Married,44319.0,1,1,17-04-2014,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,37,29,8
285,9974,40,Graduation,Married,30631.0,1,0,12-07-2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,70,40,30
286,10983,62,Graduation,Together,75278.0,0,0,29-01-2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,930,452,478
287,8148,58,Master,Together,50898.0,1,1,08-01-2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,859,534,325
288,10102,48,Graduation,Widow,79946.0,0,0,12-05-2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,1478,564,914
289,4697,65,Master,Divorced,35416.0,0,0,13-06-2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,390,302,88
290,9262,30,2n Cycle,Together,32414.0,0,0,04-07-2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,52,41,11
291,7254,45,Graduation,Together,38361.0,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,137,61,76
292,4543,34,Graduation,Married,82497.0,0,0,31-10-2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,1919,1001,918
293,4927,43,Graduation,Together,16626.0,2,0,15-01-2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,68,22,46
294,10451,49,Graduation,Together,29672.0,1,1,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,25,21,4
295,2926,62,Master,Together,55951.0,0,1,23-08-2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1374,1294,80
296,2874,26,2n Cycle,Divorced,35388.0,1,0,07-03-2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,17,15
297,9738,28,Master,Together,42386.0,1,0,13-01-2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,100,80,20
298,7119,32,Graduation,Single,68627.0,0,0,12-01-2013,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,825,487,338
299,3924,49,PhD,Divorced,57912.0,0,1,17-03-2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,916,836,80
300,5827,56,Graduation,Divorced,35246.0,1,1,16-04-2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,62,48,14
301,5596,58,2n Cycle,Together,58821.0,0,1,12-10-2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,728,541,187
302,10812,36,PhD,Married,46377.0,1,0,01-03-2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,90,40,50
303,1717,26,Graduation,Single,39747.0,1,0,13-04-2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,273,145,128
304,9491,30,Graduation,Together,23976.0,1,0,27-12-2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,66,42,24
305,9274,53,Master,Married,80950.0,0,0,28-03-2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,1213,735,478
306,6609,48,Graduation,Widow,27038.0,0,0,18-09-2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,107,39,68
307,6963,67,Graduation,Single,77457.0,0,0,05-03-2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,1157,731,426
308,4440,50,Master,Married,64100.0,0,1,10-09-2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,546,519,27
309,1379,22,Master,Together,42670.0,0,0,27-04-2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,241,173,68
310,10032,38,Graduation,Divorced,12571.0,1,0,18-01-2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,53,32,21
311,2826,47,Graduation,Married,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,27,10
313,6320,38,Master,Single,70893.0,0,0,06-02-2013,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,1508,826,682
314,3050,48,Graduation,Married,54198.0,1,1,17-12-2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,235,204,31
315,231,58,Master,Together,28839.0,1,1,11-03-2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,32,25,7
316,2392,42,Graduation,Married,40321.0,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,102,71,31
317,9478,29,Graduation,Single,66503.0,1,0,14-08-2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,401,144,257
318,113,63,Graduation,Married,30833.0,1,1,16-07-2013,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,28,18,10
320,1802,43,Graduation,Married,64795.0,0,1,17-01-2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,680,518,162
321,520,40,Graduation,Married,34421.0,1,0,01-07-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,30,14,16
322,8275,49,PhD,Divorced,47025.0,1,1,09-02-2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,17,3
323,9750,53,PhD,Divorced,64325.0,0,1,07-02-2013,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,1307,816,491
324,2607,61,Graduation,Single,40464.0,0,1,11-01-2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,630,488,142
325,7214,57,Graduation,Married,62187.0,0,0,05-07-2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,1283,963,320
326,5835,38,PhD,Divorced,14849.0,1,0,02-07-2013,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,65,32,33
327,3896,30,Graduation,Married,27255.0,1,0,07-11-2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,25,12
328,10350,64,PhD,Married,54432.0,2,1,09-05-2013,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,38,33,5
329,7786,28,PhD,Single,29999.0,1,0,13-02-2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,160,84,76
330,2861,31,Graduation,Single,24072.0,1,0,16-04-2013,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,23,13,10
331,663,25,PhD,Single,33996.0,0,0,11-09-2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,71,46,25
332,10675,58,PhD,Married,66334.0,0,1,03-04-2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,1161,932,229
333,2521,43,Master,Married,35178.0,1,0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,59,43,16
334,9592,31,Graduation,Together,22010.0,1,0,30-06-2013,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,33,19,14
335,10151,54,Graduation,Divorced,62204.0,0,2,12-09-2012,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,946,502,444
336,7381,46,Graduation,Divorced,75693.0,0,0,06-12-2012,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,1442,924,518
337,4099,42,Graduation,Married,30675.0,1,0,12-11-2012,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,62,33,29
338,9560,49,Graduation,Together,83003.0,0,0,03-03-2013,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,1674,1003,671
340,10172,26,Graduation,Single,68655.0,0,0,10-08-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,1538,612,926
341,11191,28,Graduation,Divorced,41411.0,0,0,07-12-2013,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,139,58,81
342,9707,45,PhD,Married,55212.0,0,1,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1182,1137,45
343,6245,64,PhD,Together,59292.0,0,1,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,507,406,101
344,8234,41,Basic,Together,27190.0,1,0,15-08-2013,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,18,5,13
345,1411,62,Graduation,Divorced,82623.0,0,0,10-11-2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,940,530,410
346,8553,49,Graduation,Married,44300.0,1,1,23-06-2013,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,42,33,9
347,1826,44,Graduation,Divorced,84835.0,0,0,16-06-2014,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,1190,596,594
348,8842,43,Graduation,Widow,30372.0,1,1,25-12-2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,44,25,19
349,11030,38,Master,Married,33181.0,1,0,03-01-2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,16,13,3
350,2579,57,Graduation,Married,71113.0,0,1,17-12-2013,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,835,536,299
351,175,28,Graduation,Married,71952.0,1,0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,1443,856,587
352,9185,48,PhD,Single,69759.0,0,0,28-10-2013,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,1029,482,547
353,11056,40,Graduation,Married,72099.0,0,0,27-10-2012,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1188,568,620
354,9365,38,PhD,Single,60000.0,0,1,22-12-2012,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,1277,1060,217
355,6201,36,Graduation,Single,38643.0,1,1,29-11-2013,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,49,33,16
356,2061,59,Graduation,Married,50737.0,0,1,11-05-2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,99,88,11
357,6184,45,PhD,Married,68462.0,0,0,12-12-2012,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,1670,737,933
358,6142,71,Master,Married,65073.0,0,0,20-08-2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,900,637,263
359,4107,66,PhD,Together,46681.0,0,2,08-10-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,425,326,99
361,9336,45,PhD,Widow,62187.0,0,1,22-03-2014,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,636,553,83
362,2958,36,Graduation,Married,28442.0,2,0,24-02-2014,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,57,33,24
363,933,36,PhD,Married,37717.0,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,25,15,10
364,5837,47,Graduation,Married,51479.0,1,1,28-12-2012,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,494,320,174
365,10704,45,Graduation,Single,54803.0,0,1,21-08-2012,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,693,573,120
366,5125,54,Graduation,Married,79530.0,0,0,17-05-2013,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,1348,404,944
367,4432,38,Graduation,Divorced,31615.0,1,0,16-03-2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51,22,29
368,5955,52,Graduation,Together,72025.0,0,0,17-11-2012,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,1932,1199,733
369,2928,39,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,990,836,154
370,5680,30,2n Cycle,Married,35684.0,1,0,22-04-2014,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,30,19,11
371,10313,39,Graduation,Married,48178.0,1,1,28-10-2012,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,254,199,55
372,2557,44,Master,Single,29548.0,1,0,29-08-2013,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,29,19,10
373,1245,48,Graduation,Single,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1371,1090,281
